infer_style,model,checkpoint,score,precisions,brevity_penalty,length_ratio,translation_length,reference_length
gen,rus-eng_s2,262000,0.5410620538769347,0.7953505363488426 0.6077632883398154 0.4928651997206954 0.4044701574197463,0.9711138694529038,0.9715231531671055,150555,154968
gen,rus-eng_s2,56000,0.5242414493073773,0.7870592695564261 0.5920242587189318 0.47448384724389675 0.3863226703151128,0.9697319701901965,0.9701809405812813,150347,154968
gen,rus-eng_s2,108000,0.5324553741900304,0.7895944404657701 0.5981854025376963 0.48210441695324013 0.39420199029703185,0.9727657270002755,0.9731299365030199,150804,154968
gen,rus-eng_s2,486000,0.5361828364001211,0.7964172757119645 0.6066120529333108 0.49088544019078245 0.4028500388840816,0.9644264013406266,0.9650443962624542,149551,154968
gen,rus-eng_s2,440000,0.5385721633615007,0.795877965378642 0.6072527910075193 0.4919945310954 0.40370071704116994,0.9675757016373481,0.9680901863610551,150023,154968
gen,rus-eng_s2,58000,0.5251102217480976,0.7874080674548816 0.5928358163366602 0.4753301713394242 0.3871226840042982,0.9699646310112865,0.9704067936606268,150382,154968
gen,rus-eng_s2,505000,0.5385628136907333,0.7946057953053896 0.6068558570969371 0.4920620651216311 0.40381578804081497,0.9680019882405969,0.9685031748490011,150087,154968
gen,rus-eng_s2,442000,0.5386838986923032,0.7957268091063632 0.6074283963853576 0.49228111842815503 0.4039608061123282,0.9674557768408139,0.9679740333488204,150005,154968
gen,rus-eng_s2,423000,0.5394031229679905,0.7956971347525287 0.6075607629594506 0.4921404832480014 0.404225229537444,0.9686144672058763,0.9690968458004233,150179,154968
gen,rus-eng_s2,206000,0.5357645552735952,0.794744223320422 0.6054022944403944 0.4899946794600103 0.40186915887850466,0.9656886060961966,0.9662640028909194,149740,154968
gen,rus-eng_s2,593000,0.5382287253771368,0.7936390729357921 0.6059175394770013 0.4907557748374075 0.4023765043228918,0.9695790502065786,0.9700325228434258,150324,154968
gen,rus-eng_s2,293000,0.5346727960427227,0.7949845606812015 0.6054242547602405 0.48910796341936824 0.4005406943653956,0.9648740255029753,0.9654767435857725,149618,154968
gen,rus-eng_s2,167000,0.538581920948544,0.792794943727078 0.6038992676502383 0.4892079260993085 0.40142443368493863,0.9726265160925366,0.9729944246554127,150783,154968
gen,rus-eng_s2,208000,0.5353176467555917,0.7944083120768173 0.6048966877153138 0.4894553192256715 0.401276460881064,0.9658087359065762,0.9663801559031542,149758,154968
gen,rus-eng_s2,308000,0.536032795157846,0.795598891374762 0.6064768628654746 0.4904135779088433 0.4012417879122441,0.9656552342310586,0.9662317381652986,149735,154968
gen,rus-eng_s2,295000,0.534400160740069,0.7950914501621694 0.6054569210667896 0.4891314168006794 0.4005499441291821,0.9643194774262789,0.9649411491404677,149535,154968
gen,rus-eng_s2,103000,0.5289126629557728,0.7906171851555467 0.5976327281084808 0.4812701384263676 0.3933872040653864,0.9671225793895573,0.9676513860926127,149955,154968
gen,rus-eng_s2,113000,0.5353442782498147,0.7888405155613104 0.5989131752864851 0.48333629576964093 0.39557961208840775,0.9765040954622806,0.9767758504981674,151369,154968
gen,rus-eng_s2,346000,0.541250868973631,0.7937645749417003 0.6066347828070469 0.4917168473170079 0.4032473837522926,0.9736933181361789,0.9740333488204016,150944,154968
gen,rus-eng_s2,215000,0.5359023023652626,0.7936536488521139 0.6042226252515744 0.48875086514520955 0.4006293005835729,0.9681018737264947,0.9685999690258634,150102,154968
gen,rus-eng_s2,1000,0.0,0.034597177545300034 0.0005512786331622564 1.4270791115576283e-06 0.0,1.0,4.772398172525941,739569,154968
gen,rus-eng_s2,136000,0.5388029836555959,0.7914119763964965 0.602775184265859 0.4881004318212171 0.40028414900601667,0.975149270494849,0.9754529967477157,151164,154968
gen,rus-eng_s2,195000,0.5370310668577487,0.7948688863681858 0.6058568745448273 0.49093414759369847 0.40308901380778256,0.9665558972167005,0.9671028857570595,149870,154968
gen,rus-eng_s2,296000,0.5339111188110504,0.7948476154170261 0.605066949530354 0.48869653215750763 0.3999539816803261,0.9642392772550372,0.9648637137989778,149523,154968
gen,rus-eng_s2,146000,0.5399430934909875,0.7928631518981473 0.6046693731089114 0.4901082826408834 0.40222632106915185,0.9738191409824487,0.9741559547777606,150963,154968
gen,rus-eng_s2,133000,0.5382871547070023,0.7911217827872918 0.6022587549524113 0.48748330811003293 0.3995846067754294,0.9752484647752985,0.9755497909245779,151179,154968
gen,rus-eng_s2,282000,0.537907641551325,0.7954662098660925 0.6069109675048238 0.4912394315524375 0.4026978730822873,0.967615673477522,0.9681289040318001,150029,154968
gen,rus-eng_s2,494000,0.536696222261817,0.7957602036385015 0.6068006633295459 0.49120258418450213 0.40293364835597556,0.9652680419942992,0.9658574673480976,149677,154968
gen,rus-eng_s2,415000,0.5399243285616676,0.7959806089017926 0.6080521924021202 0.4929439558761442 0.4047347063111285,0.9685678783117356,0.9690516751845543,150172,154968
gen,rus-eng_s2,474000,0.5364474288225543,0.7962756176657417 0.6066318297087527 0.49124708687875995 0.40336254107338443,0.9644531305965892,0.9650702080429509,149555,154968
gen,rus-eng_s2,601000,0.5384400165528167,0.7933499584372402 0.6057426498663612 0.49079138496852753 0.4026791723658785,0.9699181030468125,0.9703616230447576,150375,154968
gen,rus-eng_s2,188000,0.5379771384141153,0.7951424287856071 0.6061079219288175 0.4910992034236599 0.403208416375339,0.9679220728977462,0.9684257395075112,150075,154968
gen,rus-eng_s2,412000,0.5397538168828409,0.7958408198575897 0.6076120600710765 0.4923398641189722 0.4039949573987133,0.9692199315560842,0.9696840638067213,150270,154968
gen,rus-eng_s2,197000,0.5374187108944652,0.7952808463771985 0.6065342434235754 0.4915739956383036 0.4036806465705548,0.9661890550427139,0.966747973775231,149815,154968
gen,rus-eng_s2,59000,0.5253967489568694,0.7877650940634895 0.5933047616864912 0.4758466023772146 0.38768151358161457,0.9695790502065786,0.9700325228434258,150324,154968
gen,rus-eng_s2,550000,0.5414251930838802,0.7938395225464191 0.607185537583254 0.49254584595046047 0.404266124936516,0.9727392120901864,0.9731041247225234,150800,154968
gen,rus-eng_s2,294000,0.5343799847194137,0.794988732337856 0.6053735839776203 0.48906896489421287 0.4005586592178771,0.964372940761585,0.964992772701461,149543,154968
gen,rus-eng_s2,561000,0.5403590308064995,0.7942575783752176 0.6069703743829586 0.4924448027229164 0.40447099383124274,0.9707087929446359,0.9711295235145321,150494,154968
gen,rus-eng_s2,363000,0.5422422614496782,0.7947268928464829 0.6080782701385716 0.4935308624325387 0.40523829598642325,0.9725071774531907,0.972878271643178,150765,154968
gen,rus-eng_s2,162000,0.5389294011176969,0.7927305517063047 0.6040655108905767 0.48940825548788114 0.4017803128510932,0.972891663484432,0.973252542460379,150823,154968
gen,rus-eng_s2,229000,0.5392048301715018,0.7928681327426585 0.6048202309630566 0.4900526179437015 0.4018847126461625,0.9726596632565544,0.9730266893810335,150788,154968
gen,rus-eng_s2,336000,0.5414926493979239,0.7936779210799997 0.6066916024266752 0.4919367786360312 0.4035854124195062,0.9738191409824487,0.9741559547777606,150963,154968
gen,rus-eng_s2,517000,0.540358778301266,0.7939741902901266 0.6072058049305286 0.4925069645368471 0.40449523479090543,0.970655656339065,0.9710778999535388,150486,154968
gen,rus-eng_s2,101000,0.5270975543022821,0.7913008592156732 0.5975178667486359 0.4806514552056799 0.3925696323150896,0.9644531305965892,0.9650702080429509,149555,154968
gen,rus-eng_s2,219000,0.5367040842336827,0.793534654782493 0.6042699461482641 0.48873003202052184 0.4004517516234824,0.9696854317259193,0.9701357699654122,150340,154968
gen,rus-eng_s2,169000,0.5378672514705898,0.7928485644710738 0.6035525493959752 0.48863778584327117 0.40075279051657003,0.972149078419662,0.9725298126064736,150711,154968
gen,rus-eng_s2,580000,0.5392843565746279,0.7946955074875208 0.6070934454423849 0.4921679338605578 0.4038785559770852,0.9690868929195828,0.9695550049042383,150250,154968
gen,rus-eng_s2,387000,0.5402522370534067,0.7953298074044507 0.6076476430590573 0.4928767516552133 0.4047838885931848,0.9695192057796043,0.9699744463373083,150315,154968
gen,rus-eng_s2,181000,0.53810555803778,0.7942997771791546 0.60527803238619 0.490277678122982 0.4022586600065154,0.9697186737004208,0.970168034691033,150345,154968
gen,rus-eng_s2,379000,0.5416432515320236,0.7961055969578715 0.6090262298085438 0.49397698347255586 0.4055573035902221,0.9702238198071268,0.9706584585204687,150421,154968
gen,rus-eng_s2,176000,0.5388799132919052,0.7941002518590387 0.6055960810645831 0.49068367493191917 0.40263049465443584,0.9706224445688107,0.971045635227918,150481,154968
gen,rus-eng_s2,78000,0.5288494454185615,0.7910411913053921 0.5981021148082569 0.4812990264506426 0.39340433890610677,0.9666625905239131,0.967206132879046,149886,154968
gen,rus-eng_s2,563000,0.539728018663706,0.7937382941699985 0.6062177351095386 0.4914560899415487 0.4033647127644593,0.9711868990834057,0.9715941355634712,150566,154968
gen,rus-eng_s2,153000,0.5388826165882992,0.7926324091809885 0.6037412895962024 0.48910093905095153 0.4015676621105137,0.9732495040007706,0.9736010014970833,150877,154968
gen,rus-eng_s2,51000,0.522339069664707,0.7867345241659183 0.5904881961952785 0.47241311251861556 0.3839043253459625,0.9695192057796043,0.9699744463373083,150315,154968
gen,rus-eng_s2,236000,0.5401274994013953,0.793181803125559 0.6052583558894195 0.490392506690455 0.4021424872702166,0.9737264309061255,0.9740656135460224,150949,154968
gen,rus-eng_s2,344000,0.5414475491737025,0.7938483149789952 0.606845991801845 0.4920896947416324 0.403630320296987,0.973521114521489,0.9738655722471736,150918,154968
gen,rus-eng_s2,220000,0.5368416878222889,0.7933203454856147 0.6041214916165287 0.48867751999139386 0.4004862007965879,0.9700643267220144,0.970503587837489,150397,154968
gen,rus-eng_s2,193000,0.5372272600717083,0.7948454570921655 0.6059647052513008 0.49092071265878623 0.4030064033336606,0.9669292756581087,0.9674642506840122,149926,154968
gen,rus-eng_s2,16000,0.4315870097465161,0.7378816287306036 0.5066664605538765 0.37852413692749826 0.2893632528656934,0.959415900839725,0.9602175933095864,148803,154968
gen,rus-eng_s2,508000,0.5389631884623785,0.7940655742069461 0.6065572517333374 0.4919519179840744 0.4038593248899277,0.9690336726619789,0.9695033813432451,150242,154968
gen,rus-eng_s2,448000,0.5386228143618869,0.7964507932697117 0.607627715975606 0.49216021602160215 0.4040003053668219,0.9670825884785985,0.9676126684218678,149949,154968
gen,rus-eng_s2,43000,0.5154348892441991,0.7828508611212899 0.5841968317134767 0.4657695557593082 0.37729870978278623,0.9680552617016432,0.9685547984099944,150095,154968
gen,rus-eng_s2,119000,0.5362723613044889,0.7885686383192124 0.5990024446916888 0.4838374785934214 0.3960747322950275,0.977685625001552,0.977930927675391,151548,154968
gen,rus-eng_s2,376000,0.5421259934808985,0.7957260754581578 0.608976951071573 0.4943526355860092 0.40611008120033393,0.9707087929446359,0.9711295235145321,150494,154968
gen,rus-eng_s2,71000,0.5283529850366471,0.7894884074091342 0.5965466591183806 0.4798813909605535 0.3921446994678246,0.9683482166348025,0.9688387279954571,150139,154968
gen,rus-eng_s2,518000,0.5402300974814123,0.7939034761347933 0.6069404288754796 0.492204221631158 0.4042836857907801,0.9708283402870315,0.9712456765267669,150512,154968
gen,rus-eng_s2,139000,0.5389309148729475,0.7918630514219139 0.6033394358814637 0.4886156039745132 0.4007262226723701,0.9744877300231084,0.9748077022353002,151064,154968
gen,rus-eng_s2,130000,0.5376790772839072,0.790598516599019 0.6013469954265864 0.48635979541916835 0.3985422333071738,0.9758764724387734,0.9761628207113727,151274,154968
gen,rus-eng_s2,263000,0.5408821227648666,0.7953281645506547 0.6078157657863823 0.4927643950926838 0.40438953015769796,0.970874827173588,0.9712908471426359,150519,154968
gen,rus-eng_s2,559000,0.540262266565839,0.7938212807790155 0.6066700222689972 0.49223813786929277 0.40416495113441825,0.9710740329259003,0.9714844354963605,150549,154968
gen,rus-eng_s2,23000,0.4783190929518657,0.7633377196791066 0.5494772877296941 0.42613974634216745 0.33705457209398954,0.9654683319113154,0.9660510557018223,149707,154968
gen,rus-eng_s2,11000,0.36003781172153554,0.6907748039721175 0.4338803534591582 0.30189515983057597 0.21591595217968845,0.9630221473467879,0.9636892777863817,149341,154968
gen,rus-eng_s2,68000,0.527347167314357,0.789039399025014 0.5956582600913326 0.4786491415634237 0.390790590385829,0.9684613815161618,0.9689484280625678,150156,154968
gen,rus-eng_s2,218000,0.5364845125660528,0.7935802403417485 0.6042594814344991 0.48865278139217677 0.40043680458970793,0.9693263501157948,0.9697873109287078,150286,154968
gen,rus-eng_s2,349000,0.5422785911317484,0.7940574381397197 0.6072916666666667 0.49290786468741077 0.40473827299011783,0.9736999407755776,0.9740398017655257,150945,154968
gen,rus-eng_s2,243000,0.5406125006256609,0.7933557327183443 0.6056955093099672 0.49111987719548766 0.4031821076605896,0.9733820059083644,0.9737300603995663,150897,154968
gen,rus-eng_s2,410000,0.5390734457470869,0.7956088276008945 0.6071496816503734 0.49160286157961347 0.40314340992587117,0.969126806311609,0.9695937225749832,150256,154968
gen,rus-eng_s2,140000,0.5387680042261562,0.7917585145467183 0.6032285019750836 0.4884864903400585 0.400463312143088,0.9744943475397594,0.9748141551804244,151065,154968
gen,rus-eng_s2,235000,0.5395002966737859,0.7927603248843957 0.6047019107214817 0.48971872574645176 0.40144347469603964,0.9737065633722716,0.97404625471065,150946,154968
gen,rus-eng_s2,314000,0.538260756657475,0.7948043647596919 0.6068298949364572 0.4912531206781975 0.40220559446643755,0.9687741845977317,0.969251716483403,150203,154968
gen,rus-eng_s2,476000,0.5363615460371326,0.7964916035231095 0.6067777589891009 0.49127197817091023 0.4031904636690332,0.9642660113345772,0.9648895255794745,149527,154968
gen,rus-eng_s2,312000,0.5376728704759538,0.794961152498101 0.6067478511125228 0.4910856372218476 0.40198651695182913,0.9679154130068026,0.9684192865623871,150074,154968
gen,rus-eng_s2,596000,0.5381669966676433,0.7932543324156459 0.6055989553503929 0.49045539725093923 0.40224919128981135,0.9699380438601268,0.9703809818801301,150378,154968
gen,rus-eng_s2,375000,0.5423231116955053,0.7960814797097983 0.6091646260994271 0.4944791209578479 0.4060457604890368,0.9708549044791047,0.9712714883072634,150516,154968
gen,rus-eng_s2,111000,0.5348425166932361,0.7891420486101928 0.5988742138841897 0.4831709595622581 0.39544462248222906,0.9756781957937497,0.975969232357648,151244,154968
gen,rus-eng_s2,558000,0.5406150175756405,0.7941825236525991 0.6071540274779345 0.4927594637435856 0.40469557865527817,0.9708283402870315,0.9712456765267669,150512,154968
gen,rus-eng_s2,452000,0.538458983981495,0.7966219327456306 0.6078789179905539 0.49245045045045044 0.4041312749743433,0.9664158455519984,0.9669673739094523,149849,154968
gen,rus-eng_s2,9000,0.30314424372988436,0.6429829790052322 0.37124615209212175 0.2422418405564473 0.1622761141723368,0.9739979153527627,0.9743301842961127,150990,154968
gen,rus-eng_s2,232000,0.5398194056471879,0.7928214508197807 0.6050399714001019 0.4903476281851042 0.4021912780656304,0.9733621317115727,0.9737107015641939,150894,154968
gen,rus-eng_s2,435000,0.5388406037286531,0.7959217672341985 0.6073560930802204 0.4921144439648971 0.4038492958206712,0.9678554720564132,0.9683612100562696,150065,154968
gen,rus-eng_s2,302000,0.5345923817608178,0.795142604880137 0.6057088384750805 0.48970222764448057 0.4008109589041096,0.9641122809657655,0.9647411078416189,149504,154968
gen,rus-eng_s2,14000,0.40915633304377025,0.7232916103978124 0.48424062125719586 0.3546076078260237 0.2660536280040182,0.9596576014290457,0.9604498993340561,148839,154968
gen,rus-eng_s2,209000,0.5356644003688987,0.7944107380041783 0.6050169481127011 0.4895200677636203 0.40146120915603706,0.9662424219867931,0.9667995973362242,149823,154968
gen,rus-eng_s2,378000,0.5421267386791119,0.7959487479398161 0.6090944470304547 0.49439631617139834 0.406129021763883,0.9705626606843358,0.9709875587218006,150472,154968
gen,rus-eng_s2,226000,0.538973396243952,0.7932738877167841 0.6049230394284887 0.4898862143246601 0.40173676071416986,0.9722485628806643,0.9726266067833359,150726,154968
gen,rus-eng_s2,469000,0.536755187640401,0.7960304364382152 0.6064607259104587 0.49102309635510644 0.40321328185666006,0.9653481626082088,0.9659349026895875,149689,154968
gen,rus-eng_s2,48000,0.5208579183301769,0.785929588054855 0.5892084791612539 0.4708806690715914 0.38231523132755285,0.9693330009113225,0.969793763873832,150287,154968
gen,rus-eng_s2,392000,0.540317567948973,0.7963378499850184 0.6083741205261548 0.4933354889703241 0.40505172470058415,0.968654398870479,0.9691355634711682,150185,154968
gen,rus-eng_s2,453000,0.5387905740645406,0.796508525228807 0.6079642558800763 0.4926210392674164 0.4043293727428453,0.9668092758564509,0.9673480976717774,149908,154968
gen,rus-eng_s2,83000,0.5274924552781264,0.7912485375229817 0.5979638878217441 0.481016202156675 0.39296351451973194,0.9645867665414748,0.9651992669454339,149575,154968
gen,rus-eng_s2,123000,0.5365046134320067,0.7891216648949867 0.5997636936500242 0.48428175618073316 0.3965902019269973,0.9770851296021374,0.977343709669093,151457,154968
gen,rus-eng_s2,466000,0.5369921489839107,0.7961408219287875 0.6068643703567262 0.49125117252327005 0.40305687359237313,0.9655617872872492,0.9661413969335605,149721,154968
gen,rus-eng_s2,569000,0.5404475206793675,0.794703131962781 0.6075018330685568 0.4931302912899986 0.4051553779669482,0.9697718586308925,0.9702196582520263,150353,154968
gen,rus-eng_s2,300000,0.5343441341633189,0.7950697394387397 0.6054743964324159 0.48944285765935136 0.4006817783233953,0.9639852691258379,0.96461850188426,149485,154968
gen,rus-eng_s2,301000,0.5345856900177351,0.795383668170198 0.6059568772547903 0.48997531132152256 0.4011494631085957,0.9635907648003956,0.9642377781219349,149426,154968
gen,rus-eng_s2,270000,0.5401805539763935,0.795890939574989 0.6078378935947493 0.49277273828429924 0.4043868416478359,0.9694327576993257,0.9698905580506944,150302,154968
gen,rus-eng_s2,478000,0.5361306928692152,0.796695652173913 0.6067499519507976 0.4910393941310969 0.40290426872705354,0.964085542923401,0.9647152960611223,149500,154968
gen,rus-eng_s2,275000,0.5381714501099738,0.7953247929865233 0.6067214544786741 0.491236900289407 0.4027782313813863,0.9681618003822791,0.9686580455319808,150111,154968
gen,rus-eng_s2,332000,0.5412939421123212,0.7935445830545306 0.6065253425386639 0.491890734562064 0.40342870706024514,0.9736866954540747,0.9740268958752775,150943,154968
gen,rus-eng_s2,132000,0.5389123882705532,0.7913257442966471 0.6027565688610939 0.4881246995566792 0.40043904958677684,0.9752749149629043,0.9755756027050746,151183,154968
gen,rus-eng_s2,147000,0.5388623897876258,0.7923859616582095 0.6036736028221055 0.4889705554415792 0.40089963755609254,0.9737860312016998,0.9741236900521398,150958,154968
gen,rus-eng_s2,94000,0.5227006272096115,0.791232335715437 0.5957068815028232 0.4780759548887213 0.3900479947040327,0.9599864927292634,0.9607660936451397,148888,154968
gen,rus-eng_s2,511000,0.5391646793773859,0.7941708569452204 0.6065702741305958 0.4916546336738446 0.40347048028580423,0.9697386183707941,0.9701873935264055,150348,154968
gen,rus-eng_s2,548000,0.5417286035053579,0.7940470347919513 0.607489513311053 0.4929466734564427 0.4047338557146717,0.9726198865314928,0.9729879717102886,150782,154968
gen,rus-eng_s2,582000,0.5389801000242032,0.794223922808185 0.6065724111578142 0.49180622116920647 0.4035732139364038,0.9692531885351395,0.9697163285323421,150275,154968
gen,rus-eng_s2,62000,0.5270515734292195,0.788453221374249 0.5947213986612464 0.4777735903233911 0.3900652969872122,0.969372904784112,0.9698324815445769,150293,154968
gen,rus-eng_s2,122000,0.5359754607916145,0.7887642822724903 0.5991111043808773 0.48355969818020417 0.39577881686757327,0.9773623251192295,0.9776147333643075,151499,154968
gen,rus-eng_s2,540000,0.5416121935095621,0.7935794116671642 0.6071874524135831 0.4928517816934129 0.40509134147659714,0.9725071774531907,0.972878271643178,150765,154968
gen,rus-eng_s2,34000,0.504735470522497,0.7777088254527499 0.5747602290761057 0.4545773918369921 0.3660426786006658,0.966502546436811,0.9670512621960663,149862,154968
gen,rus-eng_s2,186000,0.5378067624153595,0.794919611578064 0.6058169689644357 0.490669110578003 0.4025704087406956,0.9683948154407958,0.9688838986113262,150146,154968
gen,rus-eng_s2,200000,0.5366970032248051,0.7955805163410041 0.6062952248678264 0.4909510626978187 0.4028002448301491,0.9657286509148314,0.9663027205616643,149746,154968
gen,rus-eng_s2,171000,0.537800250559328,0.7931528852663579 0.6038540960247492 0.48872671335175694 0.40066228748904303,0.9718240287857159,0.97221361829539,150662,154968
gen,rus-eng_s2,198000,0.5370612679863602,0.7951063190573154 0.6062749309604173 0.4913012908343549 0.4034261616283008,0.9659889044930949,0.9665543854215064,149785,154968
gen,rus-eng_s2,353000,0.542464946525534,0.7943537428493779 0.6076645667853556 0.493366782130486 0.40544451283380306,0.9731434901706575,0.9734977543750968,150861,154968
gen,rus-eng_s2,192000,0.537239277183452,0.7947109069207636 0.6058187277852678 0.49069474442044636 0.4029155854068081,0.9672158855006889,0.9677417273243508,149969,154968
gen,rus-eng_s2,327000,0.5411048190921435,0.7942061650646337 0.6068936655887388 0.49184382282301053 0.403343556957104,0.9730705993175811,0.9734267719787311,150850,154968
gen,rus-eng_s2,178000,0.5386207566338306,0.7942775488501927 0.6054870836036174 0.49041761116735805 0.4022883791551434,0.9704829434420518,0.9709101233803108,150460,154968
gen,rus-eng_s2,286000,0.5360310185165048,0.7951129325074754 0.6059325608325217 0.4898760982203199 0.4012951698681897,0.9662490926613235,0.9668060502813484,149824,154968
gen,rus-eng_s2,321000,0.539688062636014,0.7944064859265751 0.606679473692235 0.4912665318467348 0.4023476415298653,0.9714325061968159,0.9718328945330649,150603,154968
gen,rus-eng_s2,66000,0.5277855478895792,0.7888833416541854 0.595611620795107 0.47894519465594027 0.3912150040771949,0.9689205705009071,0.9693936812761345,150225,154968
gen,rus-eng_s2,358000,0.5429897975042407,0.794304908670505 0.6081270150252448 0.4937102990507458 0.40560836399339684,0.9736469584646238,0.9739881782045325,150937,154968
gen,rus-eng_s2,324000,0.5406772140224557,0.7942582780139398 0.6068008464899594 0.4916206606992907 0.4029350739171782,0.972679551042013,0.973046048216406,150791,154968
gen,rus-eng_s2,174000,0.5386406142872058,0.7936493180520325 0.6048348364373766 0.4899372701321712 0.4019752230789223,0.9713993194701455,0.9718006298074441,150598,154968
gen,rus-eng_s2,545000,0.5422255673068327,0.7941533501820859 0.6077987938596491 0.4935480411781527 0.40578613360433313,0.9724276106650681,0.9728008363016881,150753,154968
gen,rus-eng_s2,493000,0.5371032419711336,0.7959380010689471 0.6071014548385858 0.4915682435419693 0.4035329505058791,0.9652880727286957,0.9658768261834701,149680,154968
gen,rus-eng_s2,450000,0.5383745667046826,0.7965656188290549 0.6076752688336872 0.4920619197276829 0.4038367106426163,0.9667292682536238,0.9672706623302876,149896,154968
gen,rus-eng_s2,20000,0.4641866027356991,0.7559639287673432 0.5364032693357528 0.411450471378341 0.3222663100666433,0.9639652132031533,0.9645991430488875,149482,154968
gen,rus-eng_s2,405000,0.5392791338639483,0.7955955169843467 0.6073178375155736 0.4918541922859425 0.40344775113584486,0.969126806311609,0.9695937225749832,150256,154968
gen,rus-eng_s2,163000,0.5390579767180667,0.792708395488991 0.6041352754059937 0.4896233323212659 0.4018644141030073,0.9729446847568293,0.9733041660213722,150831,154968
gen,rus-eng_s2,529000,0.5411081250206284,0.7939433750688404 0.6070792011334034 0.4923566537340652 0.40447347927662886,0.972149078419662,0.9725298126064736,150711,154968
gen,rus-eng_s2,98000,0.5242583490338485,0.7912178511820577 0.5961591812829444 0.478661603574374 0.3906483680830474,0.9620045487988244,0.9627084301275102,149189,154968
gen,rus-eng_s2,320000,0.5404038115807355,0.7946949919288946 0.6073967295136982 0.49240742067187165 0.40365401703474135,0.970994355248602,0.9714070001548707,150537,154968
gen,rus-eng_s2,514000,0.5395462061021498,0.7938468493023194 0.6067388284148334 0.49185323271612685 0.4036281179138322,0.9702636892225898,0.9706971761912137,150427,154968
gen,rus-eng_s2,157000,0.5393623586479901,0.7930716700921567 0.6044747155739888 0.4898956072905225 0.4021496084256009,0.9729380572473537,0.973297713076248,150830,154968
gen,rus-eng_s2,501000,0.5378311107944233,0.7952924536484152 0.6070426637641612 0.4918226192834885 0.4035687002073557,0.9666692584902841,0.9672125858241701,149887,154968
gen,rus-eng_s2,591000,0.5383440657238412,0.794050921767825 0.6060328229577335 0.490857706800646 0.4025181145644357,0.9694793075658964,0.9699357286665634,150309,154968
gen,rus-eng_s2,594000,0.5385258060168336,0.7936091950964806 0.6061138439915671 0.49103074660065293 0.40273660205245154,0.9696920802065422,0.9701422229105364,150341,154968
gen,rus-eng_s2,231000,0.5392645198054374,0.7926663528663012 0.6047529182583287 0.4899455308509688 0.4017389425932926,0.9729977032942095,0.9733557895823653,150839,154968
gen,rus-eng_s2,137000,0.5388745726437754,0.7916589459194748 0.6030391166665401 0.4884151827470403 0.4005471013322133,0.9747788603897607,0.975091631820763,151108,154968
gen,rus-eng_s2,228000,0.5390179632404893,0.7927594486674361 0.604589719576357 0.4898447901494911 0.40199120066589555,0.9724872863333265,0.9728589128078055,150762,154968
gen,rus-eng_s2,273000,0.538884654830418,0.7950679422906638 0.6070150486327767 0.4918007759178102 0.40338894568551104,0.9687608757588626,0.9692388105931548,150201,154968
gen,rus-eng_s2,555000,0.5409390093499744,0.7938921670792983 0.6068854107929348 0.4924783114211609 0.40459725333593066,0.9718041244513083,0.9721942594600176,150659,154968
gen,rus-eng_s2,579000,0.5389489026935272,0.7943622982019511 0.6066381860006572 0.49169396455014586 0.4034689242205245,0.9692465372250866,0.969709875587218,150274,154968
gen,rus-eng_s2,350000,0.5422433136203503,0.7941603227922324 0.6073470815463698 0.4929071053852468 0.40467635602455787,0.9736204662841843,0.9739623664240359,150933,154968
gen,rus-eng_s2,21000,0.46926339754661545,0.7591334127058446 0.5415318147923217 0.41691894773941096 0.32744507150293134,0.9641256497284869,0.9647540137318672,149506,154968
gen,rus-eng_s2,100000,0.5258695750349455,0.791077738515901 0.5968892068400526 0.4797739091114628 0.39157617637380715,0.9635773891438213,0.9642248722316865,149424,154968
gen,rus-eng_s2,445000,0.5386068800334292,0.7964299050464099 0.6076158813571008 0.49206706323851007 0.40383587931918047,0.9672092210576966,0.9677352743792267,149968,154968
gen,rus-eng_s2,202000,0.5365787631344362,0.795591624085763 0.6063550541100622 0.49094402251366515 0.4027508992904079,0.9655217360158237,0.9661026792628156,149715,154968
gen,rus-eng_s2,533000,0.5407044213815435,0.7932122916141696 0.6064531843473363 0.4915723562566434 0.40369758068873113,0.9727524696307154,0.9731170306127717,150802,154968
gen,rus-eng_s2,36000,0.5080252930493213,0.7783925587093595 0.5766801260285705 0.4570684390156278 0.36872559576249986,0.9686810191221757,0.9691613752516649,150189,154968
gen,rus-eng_s2,87000,0.5261363573984018,0.7917531989013198 0.5978820901844507 0.4805788753950788 0.39240589773451406,0.9625469457503161,0.9632311186825667,149270,154968
gen,rus-eng_s2,421000,0.5397145285053483,0.7961820773442392 0.6079994491580534 0.4926719683695017 0.40468442190271986,0.9683149304859757,0.9688064632698363,150134,154968
gen,rus-eng_s2,536000,0.5416191852457186,0.7937820878494011 0.6073035718364768 0.4927217650054955 0.40511556506886337,0.9724607642416372,0.9728331010273089,150758,154968
gen,rus-eng_s2,397000,0.5397225730313756,0.7958310031690234 0.607865177130885 0.4926137129001841 0.4042458319285691,0.9687808389528204,0.9692581694285272,150204,154968
gen,rus-eng_s2,118000,0.5358960469541425,0.7882092181037383 0.5985639489135041 0.48328957638543957 0.39540165848850417,0.9779824430673154,0.978221310205978,151593,154968
gen,rus-eng_s2,431000,0.539251320630386,0.7959637819722701 0.6077479987142792 0.49239495873860595 0.40427941416671204,0.9680286253145278,0.9685289866294977,150091,154968
